id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name
jexl_left_250_17,commons-jexl3,ArithmeticOperatorTest,testRegexp_17_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_250_18,commons-jexl3,ArithmeticOperatorTest,testRegexp_18_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_251_1,commons-jexl3,ArithmeticOperatorTest,testRegexp2_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_251_2,commons-jexl3,ArithmeticOperatorTest,testRegexp2_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_251_3,commons-jexl3,ArithmeticOperatorTest,testRegexp2_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_251_4,commons-jexl3,ArithmeticOperatorTest,testRegexp2_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_252_1,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithString_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_252_2,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithString_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_252_3,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithString_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_252_4,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithString_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_253_1,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringDot_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_253_2,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringDot_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_253_3,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringDot_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_253_4,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringDot_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_254_1,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithString_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_254_2,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithString_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_254_3,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithString_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_254_4,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithString_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_255_1,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringDot_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_255_2,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringDot_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_255_3,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringDot_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_255_4,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringDot_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_256_1,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringBuilder_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_256_2,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringBuilder_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_256_3,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringBuilder_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_256_4,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWithStringBuilder_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_257_1,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringBuilder_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_257_2,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringBuilder_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_257_3,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringBuilder_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_257_4,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWithStringBuilder_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_258_1,commons-jexl3,ArithmeticOperatorTest,testMatch_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_258_2,commons-jexl3,ArithmeticOperatorTest,testMatch_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_1,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_2,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_3,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_4,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_5,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_6,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_7,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_8,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_9,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_9_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_259_10,commons-jexl3,ArithmeticOperatorTest,testStartsEndsWith_10_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_1,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_2,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_3,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_4,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_5,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_6,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_7,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_8,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_9,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_9_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_260_10,commons-jexl3,ArithmeticOperatorTest,testNotStartsEndsWith_10_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,custom,assertExpression
jexl_left_261_1,commons-jexl3,ArithmeticOperatorTest,testInterval_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_261_2,commons-jexl3,ArithmeticOperatorTest,testInterval_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_3,commons-jexl3,ArithmeticOperatorTest,testInterval_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_4,commons-jexl3,ArithmeticOperatorTest,testInterval_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_5,commons-jexl3,ArithmeticOperatorTest,testInterval_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_261_6,commons-jexl3,ArithmeticOperatorTest,testInterval_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_7,commons-jexl3,ArithmeticOperatorTest,testInterval_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_8,commons-jexl3,ArithmeticOperatorTest,testInterval_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_9,commons-jexl3,ArithmeticOperatorTest,testInterval_9_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_10,commons-jexl3,ArithmeticOperatorTest,testInterval_10_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_261_11,commons-jexl3,ArithmeticOperatorTest,testInterval_11_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_262_1,commons-jexl3,ArithmeticOperatorTest,testOperatorError_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,fail
jexl_left_262_2,commons-jexl3,ArithmeticOperatorTest,testOperatorError_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_262_3,commons-jexl3,ArithmeticOperatorTest,testOperatorError_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_262_4,commons-jexl3,ArithmeticOperatorTest,testOperatorError_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_263_1,commons-jexl3,ArithmeticOperatorTest,testDateArithmetic_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_263_2,commons-jexl3,ArithmeticOperatorTest,testDateArithmetic_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_263_3,commons-jexl3,ArithmeticOperatorTest,testDateArithmetic_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_263_4,commons-jexl3,ArithmeticOperatorTest,testDateArithmetic_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_1,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_2,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_3,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_4,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_5,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_6,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_7,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_8,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_9,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_9_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_264_10,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_10_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_264_11,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_11_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_264_12,commons-jexl3,ArithmeticOperatorTest,testFormatArithmetic_12_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_265_1,commons-jexl3,ArithmeticOperatorTest,testFormatArithmeticJxlt_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_265_2,commons-jexl3,ArithmeticOperatorTest,testFormatArithmeticJxlt_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_265_3,commons-jexl3,ArithmeticOperatorTest,testFormatArithmeticJxlt_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_265_4,commons-jexl3,ArithmeticOperatorTest,testFormatArithmeticJxlt_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticOperatorTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_266_1,commons-jexl3,ContextNamespaceTest,testThreadedContext_1_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_267_1,commons-jexl3,ContextNamespaceTest,testNamespacePragma_1_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_268_1,commons-jexl3,ContextNamespaceTest,testNamespace346a_1_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_268_2,commons-jexl3,ContextNamespaceTest,testNamespace346a_2_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_269_1,commons-jexl3,ContextNamespaceTest,testNamespace346b_1_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_269_2,commons-jexl3,ContextNamespaceTest,testNamespace346b_2_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_270_1,commons-jexl3,ContextNamespaceTest,run348a_1_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_270_2,commons-jexl3,ContextNamespaceTest,run348a_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_271_1,commons-jexl3,ContextNamespaceTest,run348b_1_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_271_2,commons-jexl3,ContextNamespaceTest,run348b_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_272_1,commons-jexl3,ContextNamespaceTest,run348c_1_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_272_2,commons-jexl3,ContextNamespaceTest,run348c_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_273_1,commons-jexl3,ContextNamespaceTest,run348d_1_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_273_2,commons-jexl3,ContextNamespaceTest,run348d_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_274_1,commons-jexl3,ContextNamespaceTest,testNamespacePragmaString_1_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_275_1,commons-jexl3,ContextNamespaceTest,testObjectContext_1_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_275_2,commons-jexl3,ContextNamespaceTest,testObjectContext_2_oe,src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java,,,,assert,unknown,standard,assertEquals
