id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
geom_1311_9,"    @Test
    void testFromLocation_9_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromLocation(line, -2);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        GeometryTestUtils.assertPositiveInfinity(ray.getSize());
    }
",RayTest::testFromLocation_9_oe,assertPositiveInfinity,"    public static void assertPositiveInfinity(final double value) {
        final String msg = ""Expected value to be positive infinity but was "" + value;
        Assertions.assertTrue(Double.isInfinite(value), msg);
        Assertions.assertTrue(value > 0, msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1311_12,"    @Test
    void testFromLocation_12_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromLocation(line, -2);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(p0.vectorTo(p1), ray.getDirection(), TEST_EPS);
    }
",RayTest::testFromLocation_12_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1312_1,"    @Test
    void testFromLocation_invalidArgs_1_oe() {
        // arrange
        final Vector2D p = Vector2D.of(0, 2);
        final Vector2D d = Vector2D.of(1, 1);
        final Line line = Lines.fromPointAndDirection(p, d, TEST_PRECISION);

        // act/assert
        GeometryTestUtils.assertThrowsWithMessage(() -> { Lines.rayFromLocation(line, Double.NaN); }, IllegalArgumentException.class, ""Invalid ray start location: NaN"");
    }
",RayTest::testFromLocation_invalidArgs_1_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            Lines.rayFromPointAndDirection(p, d, TEST_PRECISION);
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/RayTest.java
geom_1312_2,"    @Test
    void testFromLocation_invalidArgs_2_oe() {
        // arrange
        final Vector2D p = Vector2D.of(0, 2);
        final Vector2D d = Vector2D.of(1, 1);
        final Line line = Lines.fromPointAndDirection(p, d, TEST_PRECISION);

        // act/assert
        // removed other assertion

        GeometryTestUtils.assertThrowsWithMessage(() -> { Lines.rayFromLocation(line, Double.POSITIVE_INFINITY); }, IllegalArgumentException.class, ""Invalid ray start location: Infinity"");
    }
",RayTest::testFromLocation_invalidArgs_2_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            Lines.rayFromPointAndDirection(p, d, TEST_PRECISION);
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/RayTest.java
geom_1312_3,"    @Test
    void testFromLocation_invalidArgs_3_oe() {
        // arrange
        final Vector2D p = Vector2D.of(0, 2);
        final Vector2D d = Vector2D.of(1, 1);
        final Line line = Lines.fromPointAndDirection(p, d, TEST_PRECISION);

        // act/assert
        // removed other assertion

        // removed other assertion

        GeometryTestUtils.assertThrowsWithMessage(() -> { Lines.rayFromLocation(line, Double.NEGATIVE_INFINITY); }, IllegalArgumentException.class, ""Invalid ray start location: -Infinity"");
    }
",RayTest::testFromLocation_invalidArgs_3_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            Lines.rayFromPointAndDirection(p, d, TEST_PRECISION);
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/RayTest.java
geom_1313_1,"    @Test
    void testTransform_1_oe() {
        // arrange
        final AffineTransformMatrix2D t = AffineTransformMatrix2D.createRotation(-0.5 * Math.PI)
                .translate(Vector2D.Unit.PLUS_X);

        final Ray ray = Lines.rayFromPointAndDirection(Vector2D.of(1, 0), Vector2D.Unit.PLUS_X, TEST_PRECISION);

        // act
        final Ray result = ray.transform(t);

        // assert
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(1, -1), result.getStartPoint(), TEST_EPS);
    }
",RayTest::testTransform_1_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1313_2,"    @Test
    void testTransform_2_oe() {
        // arrange
        final AffineTransformMatrix2D t = AffineTransformMatrix2D.createRotation(-0.5 * Math.PI)
                .translate(Vector2D.Unit.PLUS_X);

        final Ray ray = Lines.rayFromPointAndDirection(Vector2D.of(1, 0), Vector2D.Unit.PLUS_X, TEST_PRECISION);

        // act
        final Ray result = ray.transform(t);

        // assert
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.Unit.MINUS_Y, result.getDirection(), TEST_EPS);
    }
",RayTest::testTransform_2_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1314_1,"    @Test
    void testTransform_reflection_1_oe() {
        // arrange
        final AffineTransformMatrix2D t = AffineTransformMatrix2D.createRotation(0.5 * Math.PI)
                .translate(Vector2D.Unit.PLUS_X)
                .scale(1, -1);

        final Ray ray = Lines.rayFromPointAndDirection(Vector2D.of(2, 3), Vector2D.Unit.PLUS_X, TEST_PRECISION);

        // act
        final Ray result = ray.transform(t);

        // assert
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(-2, -2), result.getStartPoint(), TEST_EPS);
    }
",RayTest::testTransform_reflection_1_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1314_2,"    @Test
    void testTransform_reflection_2_oe() {
        // arrange
        final AffineTransformMatrix2D t = AffineTransformMatrix2D.createRotation(0.5 * Math.PI)
                .translate(Vector2D.Unit.PLUS_X)
                .scale(1, -1);

        final Ray ray = Lines.rayFromPointAndDirection(Vector2D.of(2, 3), Vector2D.Unit.PLUS_X, TEST_PRECISION);

        // act
        final Ray result = ray.transform(t);

        // assert
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.Unit.MINUS_Y, result.getDirection(), TEST_EPS);
    }
",RayTest::testTransform_reflection_2_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1315_1,"    @Test
    void testReverse_1_oe() {
        // arrange
        final Vector2D start = Vector2D.of(1, 2);

        EuclideanTestUtils.permuteSkipZero(-4, 4, 1, (x, y) -> {
            final Vector2D dir = Vector2D.of(x, y);

            final Ray ray = Lines.rayFromPointAndDirection(start, dir, TEST_PRECISION);

            // act
            final ReverseRay rev = ray.reverse();

            // assert
            EuclideanTestUtils.assertCoordinatesEqual(ray.getLine().getOrigin(), rev.getLine().getOrigin(), TEST_EPS);
    }
    }
",RayTest::testReverse_1_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1315_3,"    @Test
    void testReverse_3_oe() {
        // arrange
        final Vector2D start = Vector2D.of(1, 2);

        EuclideanTestUtils.permuteSkipZero(-4, 4, 1, (x, y) -> {
            final Vector2D dir = Vector2D.of(x, y);

            final Ray ray = Lines.rayFromPointAndDirection(start, dir, TEST_PRECISION);

            // act
            final ReverseRay rev = ray.reverse();

            // assert
            // removed other assertion
            // removed other assertion

            EuclideanTestUtils.assertCoordinatesEqual(ray.getStartPoint(), rev.getEndPoint(), TEST_EPS);
    }
    }
",RayTest::testReverse_3_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1316_1,"    @Test
    void testClosest_1_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Ray ray = Lines.rayFromPointAndDirection(p1, p1.directionTo(p2), TEST_PRECISION);

        // act/assert
        EuclideanTestUtils.assertCoordinatesEqual(p1, ray.closest(p1), TEST_EPS);
    }
",RayTest::testClosest_1_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1316_2,"    @Test
    void testClosest_2_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Ray ray = Lines.rayFromPointAndDirection(p1, p1.directionTo(p2), TEST_PRECISION);

        // act/assert
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p1, ray.closest(Vector2D.of(0, -2)), TEST_EPS);
    }
",RayTest::testClosest_2_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1316_3,"    @Test
    void testClosest_3_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Ray ray = Lines.rayFromPointAndDirection(p1, p1.directionTo(p2), TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p1, ray.closest(Vector2D.of(2, -2)), TEST_EPS);
    }
",RayTest::testClosest_3_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
