focal_method,test_prefix,docstring
"    public String convertToISBN13(String isbn10) {

        if (isbn10 == null) {
            return null;
        }

        String input = isbn10.trim();
        if (input.length() != ISBN_10_LEN) {
            throw new IllegalArgumentException(""Invalid length "" + input.length() + "" for '"" + input + ""'"");
        }

        // Calculate the new ISBN-13 code (drop the original checkdigit)
        String isbn13 = ""978"" + input.substring(0, ISBN_10_LEN - 1);
        try {
            String checkDigit = isbn13Validator.getCheckDigit().calculate(isbn13);
            isbn13 += checkDigit;
            return isbn13;
        } catch (CheckDigitException e) {
            throw new IllegalArgumentException(""Check digit error for '"" + input + ""' - "" + e.getMessage());
        }

    }","  public void test2()  throws Throwable  {
      ISBNValidator iSBNValidator0 = new ISBNValidator();
      // Undeclared exception!
      try { 
        iSBNValidator0.convertToISBN13(""iBAifqI8*E"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Check digit error for 'iBAifqI8*E' - Invalid Character[4] = 'i'
         //
         verifyException(""org.apache.commons.validator.routines.ISBNValidator"", e);
      }
  }","/**
     * Convert an ISBN-10 code to an ISBN-13 code.
     * <p>
     * This method requires a valid ISBN-10 with NO formatting
     * characters.
     *
     * @param isbn10 The ISBN-10 code to convert
     * @return A converted ISBN-13 code or <code>null</code>
     * if the ISBN-10 code is not valid
     */"
"    public String validateISBN13(String code) {
        Object result = isbn13Validator.validate(code);
        return (result == null ? null : result.toString());
    }","  public void test3()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance(true);
      String string0 = iSBNValidator0.validateISBN13((String) null);
      assertNull(string0);
}","/**
     * Check the code is a valid ISBN-13 code.
     * <p>
     * If valid, this method returns the ISBN-13 code with
     * formatting characters removed (i.e. space or hyphen).
     *
     * @param code The code to validate.
     * @return A valid ISBN-13 code if valid,
     * otherwise <code>null</code>.
     */"
"    public String validateISBN10(String code) {
        Object result = isbn10Validator.validate(code);
        return (result == null ? null : result.toString());
    }","  public void test4()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance(true);
      String string0 = iSBNValidator0.validateISBN10((String) null);
      assertNull(string0);
}","/**
     * Check the code is a valid ISBN-10 code.
     * <p>
     * If valid, this method returns the ISBN-10 code with
     * formatting characters removed (i.e. space or hyphen).
     *
     * @param code The code to validate.
     * @return A valid ISBN-10 code if valid,
     * otherwise <code>null</code>.
     */"
"    public boolean isValidISBN13(String code) {
        return isbn13Validator.isValid(code);
    }","  public void test5()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance();
      boolean boolean0 = iSBNValidator0.isValidISBN13(""}"");
      assertFalse(boolean0);
}","/**
     * Check the code is a valid ISBN-13 code.
     *
     * @param code The code to validate.
     * @return <code>true</code> if a valid ISBN-13
     * code, otherwise <code>false</code>.
     */"
"    public String convertToISBN13(String isbn10) {

        if (isbn10 == null) {
            return null;
        }

        String input = isbn10.trim();
        if (input.length() != ISBN_10_LEN) {
            throw new IllegalArgumentException(""Invalid length "" + input.length() + "" for '"" + input + ""'"");
        }

        // Calculate the new ISBN-13 code (drop the original checkdigit)
        String isbn13 = ""978"" + input.substring(0, ISBN_10_LEN - 1);
        try {
            String checkDigit = isbn13Validator.getCheckDigit().calculate(isbn13);
            isbn13 += checkDigit;
            return isbn13;
        } catch (CheckDigitException e) {
            throw new IllegalArgumentException(""Check digit error for '"" + input + ""' - "" + e.getMessage());
        }

    }","  public void test6()  throws Throwable  {
      ISBNValidator iSBNValidator0 = new ISBNValidator(true);
      // Undeclared exception!
      try { 
        iSBNValidator0.convertToISBN13(""CiF2f(w+`m "");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Check digit error for 'CiF2f(w+`m' - Invalid Character[4] = 'C'
         //
         verifyException(""org.apache.commons.validator.routines.ISBNValidator"", e);
      }
  }","/**
     * Convert an ISBN-10 code to an ISBN-13 code.
     * <p>
     * This method requires a valid ISBN-10 with NO formatting
     * characters.
     *
     * @param isbn10 The ISBN-10 code to convert
     * @return A converted ISBN-13 code or <code>null</code>
     * if the ISBN-10 code is not valid
     */"
"    public String convertToISBN13(String isbn10) {

        if (isbn10 == null) {
            return null;
        }

        String input = isbn10.trim();
        if (input.length() != ISBN_10_LEN) {
            throw new IllegalArgumentException(""Invalid length "" + input.length() + "" for '"" + input + ""'"");
        }

        // Calculate the new ISBN-13 code (drop the original checkdigit)
        String isbn13 = ""978"" + input.substring(0, ISBN_10_LEN - 1);
        try {
            String checkDigit = isbn13Validator.getCheckDigit().calculate(isbn13);
            isbn13 += checkDigit;
            return isbn13;
        } catch (CheckDigitException e) {
            throw new IllegalArgumentException(""Check digit error for '"" + input + ""' - "" + e.getMessage());
        }

    }","  public void test7()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance(true);
      String string0 = iSBNValidator0.convertToISBN13((String) null);
      assertNull(string0);
}","/**
     * Convert an ISBN-10 code to an ISBN-13 code.
     * <p>
     * This method requires a valid ISBN-10 with NO formatting
     * characters.
     *
     * @param isbn10 The ISBN-10 code to convert
     * @return A converted ISBN-13 code or <code>null</code>
     * if the ISBN-10 code is not valid
     */"
"    public String convertToISBN13(String isbn10) {

        if (isbn10 == null) {
            return null;
        }

        String input = isbn10.trim();
        if (input.length() != ISBN_10_LEN) {
            throw new IllegalArgumentException(""Invalid length "" + input.length() + "" for '"" + input + ""'"");
        }

        // Calculate the new ISBN-13 code (drop the original checkdigit)
        String isbn13 = ""978"" + input.substring(0, ISBN_10_LEN - 1);
        try {
            String checkDigit = isbn13Validator.getCheckDigit().calculate(isbn13);
            isbn13 += checkDigit;
            return isbn13;
        } catch (CheckDigitException e) {
            throw new IllegalArgumentException(""Check digit error for '"" + input + ""' - "" + e.getMessage());
        }

    }","  public void test8()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance(true);
      // Undeclared exception!
      try { 
        iSBNValidator0.convertToISBN13(""@=Ip[egPN95uh"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid length 14 for '@=Ip[egPN95uh'
         //
         verifyException(""org.apache.commons.validator.routines.ISBNValidator"", e);
      }
  }","/**
     * Convert an ISBN-10 code to an ISBN-13 code.
     * <p>
     * This method requires a valid ISBN-10 with NO formatting
     * characters.
     *
     * @param isbn10 The ISBN-10 code to convert
     * @return A converted ISBN-13 code or <code>null</code>
     * if the ISBN-10 code is not valid
     */"
"    public static ISBNValidator getInstance() {
        return ISBN_VALIDATOR;
    }","  public void test9()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance(false);
      assertNotNull(iSBNValidator0);
}","/**
     * Return a singleton instance of the ISBN validator which
     * converts ISBN-10 codes to ISBN-13.
     *
     * @return A singleton instance of the ISBN validator.
     */"
"    public boolean isValid(String code) {
        return (isValidISBN13(code) || isValidISBN10(code));
    }","  public void test10()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance(true);
      boolean boolean0 = iSBNValidator0.isValid((String) null);
      assertFalse(boolean0);
}","/**
     * Check the code is either a valid ISBN-10 or ISBN-13 code.
     *
     * @param code The code to validate.
     * @return <code>true</code> if a valid ISBN-10 or
     * ISBN-13 code, otherwise <code>false</code>.
     */"
"    public boolean isValidISBN10(String code) {
        return isbn10Validator.isValid(code);
    }","  public void test11()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance();
      boolean boolean0 = iSBNValidator0.isValidISBN10(""xR"");
      assertFalse(boolean0);
}","/**
     * Check the code is a valid ISBN-10 code.
     *
     * @param code The code to validate.
     * @return <code>true</code> if a valid ISBN-10
     * code, otherwise <code>false</code>.
     */"
"    public Date validate(String value) {
        return (Date)parse(value, (String)null, (Locale)null, (TimeZone)null);
    }","  public void test0()  throws Throwable  {
      DateValidator dateValidator0 = new DateValidator();
      Locale locale0 = Locale.CANADA;
      Date date0 = dateValidator0.validate("""", (String) null, locale0);
      assertNull(date0);
}","/**
     * <p>Validate/convert a <code>Date</code> using the default
     *    <code>Locale</code> and <code>TimeZone</code>.
     *
     * @param value The value validation is being performed on.
     * @return The parsed <code>Date</code> if valid or <code>null</code>
     *  if invalid.
     */"
"    public Date validate(String value) {
        return (Date)parse(value, (String)null, (Locale)null, (TimeZone)null);
    }","  public void test1()  throws Throwable  {
      DateValidator dateValidator0 = DateValidator.getInstance();
      TimeZone timeZone0 = TimeZone.getTimeZone(""1"");
      Date date0 = dateValidator0.validate(""1"", ""1"", timeZone0);
      assertEquals(""Fri Feb 14 20:21:21 GMT 2014"", date0.toString());
}","/**
     * <p>Validate/convert a <code>Date</code> using the default
     *    <code>Locale</code> and <code>TimeZone</code>.
     *
     * @param value The value validation is being performed on.
     * @return The parsed <code>Date</code> if valid or <code>null</code>
     *  if invalid.
     */"
"    public Date validate(String value) {
        return (Date)parse(value, (String)null, (Locale)null, (TimeZone)null);
    }","  public void test2()  throws Throwable  {
      DateValidator dateValidator0 = DateValidator.getInstance();
      SimpleTimeZone simpleTimeZone0 = new SimpleTimeZone(0, """");
      Locale locale0 = Locale.ITALIAN;
      Date date0 = dateValidator0.validate(""05/08/50"", ""05/08/50"", locale0, (TimeZone) simpleTimeZone0);
      assertEquals(""Fri Feb 14 20:21:21 GMT 2014"", date0.toString());
}","/**
     * <p>Validate/convert a <code>Date</code> using the default
     *    <code>Locale</code> and <code>TimeZone</code>.
     *
     * @param value The value validation is being performed on.
     * @return The parsed <code>Date</code> if valid or <code>null</code>
     *  if invalid.
     */"
"    public Date validate(String value) {
        return (Date)parse(value, (String)null, (Locale)null, (TimeZone)null);
    }","  public void test3()  throws Throwable  {
      DateValidator dateValidator0 = new DateValidator(false, 0);
      Locale locale0 = Locale.SIMPLIFIED_CHINESE;
      Date date0 = dateValidator0.validate(""3/9025"", ""3/9025"", locale0);
      assertEquals(""Fri Feb 14 20:21:21 GMT 2014"", date0.toString());
}","/**
     * <p>Validate/convert a <code>Date</code> using the default
     *    <code>Locale</code> and <code>TimeZone</code>.
     *
     * @param value The value validation is being performed on.
     * @return The parsed <code>Date</code> if valid or <code>null</code>
     *  if invalid.
     */"
