focal_method,test_prefix,docstring
,"  public void test277()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(0, bufferedImage0.getMinTileX());
}",
,"  public void test278()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(3, bufferedImage0.getTransparency());
}",
,"  public void test279()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(0, bufferedImage0.getMinTileY());
}",
,"  public void test280()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertTrue(bufferedImage0.isAlphaPremultiplied());
}",
,"  public void test281()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(3, bufferedImage0.getTileWidth());
}",
,"  public void test282()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(3, bufferedImage0.getHeight());
}",
,"  public void test283()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(0, bufferedImage0.getMinX());
}",
,"  public void test284()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(0, bufferedImage0.getMinY());
}",
,"  public void test285()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertEquals(1, bufferedImage0.getNumXTiles());
}",
,"  public void test286()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      assertNotNull(bufferedImage0);
}",
,"  public void test287()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertTrue(hashtable0.isEmpty());
}",
,"  public void test288()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(0, hashtable0.size());
}",
,"  public void test289()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertTrue(renderingHints0.isEmpty());
}",
,"  public void test290()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(0, renderingHints0.size());
}",
,"  public void test291()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(4, rescaleOp0.getNumFactors());
}",
,"  public void test292()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(0.5F, bufferedImage0.getAccelerationPriority(), 0.01F);
}",
,"  public void test293()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(3, bufferedImage0.getType());
}",
,"  public void test294()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertTrue(bufferedImage0.hasTileWriters());
}",
,"  public void test295()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(0, bufferedImage0.getTileGridXOffset());
}",
,"  public void test296()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(1, bufferedImage0.getNumYTiles());
}",
,"  public void test297()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(3, bufferedImage0.getTileHeight());
}",
,"  public void test298()  throws Throwable  {
      PaletteFactory paletteFactory0 = new PaletteFactory();
      float[] floatArray0 = new float[4];
      floatArray0[1] = (float) 3;
      floatArray0[0] = (float) 3;
      floatArray0[3] = (float) 3;
      Hashtable<RenderingHints.Key, Object> hashtable0 = new Hashtable<RenderingHints.Key, Object>();
      RenderingHints renderingHints0 = new RenderingHints(hashtable0);
      RescaleOp rescaleOp0 = new RescaleOp(floatArray0, floatArray0, renderingHints0);
      BufferedImage bufferedImage0 = new BufferedImage(3, 3, 3);
      BufferedImage bufferedImage1 = rescaleOp0.filter(bufferedImage0, bufferedImage0);
      assertEquals(3, bufferedImage0.getWidth());
}",
